division,date,year,zhvi,hpi,unemployment_rate,total_households,construction_permits,rental_vacancy_rate
Mountain,2011-09-01,2011,188584.24863981968,200.09,9.0,8172315.0,54565.0,8.065219232597917
Mountain,2011-10-01,2011,188368.7224175831,197.865,8.8,8172315.0,54565.0,8.065219232597917
Mountain,2011-11-01,2011,188803.5476352553,198.475,8.6,8172315.0,54565.0,8.065219232597917
Mountain,2011-12-01,2011,188817.12963434376,200.41,8.5,8172315.0,54565.0,8.065219232597917
Mountain,2012-01-01,2012,186580.67856711315,198.35,8.3,8271105.0,82888.0,7.803066714033598
Mountain,2012-02-01,2012,186817.52248332056,200.935,8.3,8271105.0,82888.0,7.803066714033598
Mountain,2012-03-01,2012,187255.06411518337,204.575,8.2,8271105.0,82888.0,7.803066714033598
Mountain,2012-04-01,2012,187869.6349160051,207.74,8.2,8271105.0,82888.0,7.803066714033598
Mountain,2012-05-01,2012,188729.9191219256,211.69,8.2,8271105.0,82888.0,7.803066714033598
Mountain,2012-06-01,2012,189749.9656307049,216.075,8.2,8271105.0,82888.0,7.803066714033598
Mountain,2012-07-01,2012,190073.9145838434,217.845,8.2,8271105.0,82888.0,7.803066714033598
Mountain,2012-08-01,2012,190869.1516341813,218.14,8.1,8271105.0,82888.0,7.803066714033598
Mountain,2012-09-01,2012,191687.5276938054,219.60500000000002,7.8,8271105.0,82888.0,7.803066714033598
Mountain,2012-10-01,2012,192447.40988696815,220.165,7.8,8271105.0,82888.0,7.803066714033598
Mountain,2012-11-01,2012,193377.4659605181,222.695,7.7,8271105.0,82888.0,7.803066714033598
Mountain,2012-12-01,2012,194298.05114102116,223.35500000000002,7.9,8271105.0,82888.0,7.803066714033598
Mountain,2013-01-01,2013,195303.9585021846,225.115,8.0,8277942.0,100143.0,7.508216308337215
Mountain,2013-02-01,2013,196016.71830946903,227.005,7.7,8277942.0,100143.0,7.508216308337215
Mountain,2013-03-01,2013,196552.97688809808,231.505,7.5,8277942.0,100143.0,7.508216308337215
Mountain,2013-04-01,2013,197446.629688854,235.185,7.6,8277942.0,100143.0,7.508216308337215
Mountain,2013-05-01,2013,198800.35083109597,238.015,7.5,8277942.0,100143.0,7.508216308337215
Mountain,2013-06-01,2013,200420.43234955665,240.445,7.5,8277942.0,100143.0,7.508216308337215
Mountain,2013-07-01,2013,201821.31035017932,242.14,7.3,8277942.0,100143.0,7.508216308337215
Mountain,2013-08-01,2013,203230.5100003695,242.97,7.2,8277942.0,100143.0,7.508216308337215
Mountain,2013-09-01,2013,204579.9068036483,244.01999999999998,7.2,8277942.0,100143.0,7.508216308337215
Mountain,2013-10-01,2013,205937.47351793165,247.27499999999998,7.2,8277942.0,100143.0,7.508216308337215
Mountain,2013-11-01,2013,206130.64653867984,244.41,6.9,8277942.0,100143.0,7.508216308337215
Mountain,2013-12-01,2013,206742.66614271223,245.05,6.7,8277942.0,100143.0,7.508216308337215
Mountain,2014-01-01,2014,207352.4361227132,247.715,6.6,8404283.0,105659.0,6.788625072274121
Mountain,2014-02-01,2014,208112.53331099177,250.12,6.7,8404283.0,105659.0,6.788625072274121
Mountain,2014-03-01,2014,208926.1484465603,249.445,6.7,8404283.0,105659.0,6.788625072274121
Mountain,2014-04-01,2014,209773.3931177503,252.1,6.2,8404283.0,105659.0,6.788625072274121
Mountain,2014-05-01,2014,210800.63001987076,253.485,6.3,8404283.0,105659.0,6.788625072274121
Mountain,2014-06-01,2014,211694.38417722608,255.91000000000003,6.1,8404283.0,105659.0,6.788625072274121
Mountain,2014-07-01,2014,212617.28807747609,255.125,6.2,8404283.0,105659.0,6.788625072274121
Mountain,2014-08-01,2014,213313.6015540292,257.715,6.1,8404283.0,105659.0,6.788625072274121
Mountain,2014-09-01,2014,214053.82759168884,257.625,5.9,8404283.0,105659.0,6.788625072274121
Mountain,2014-10-01,2014,214589.31351724223,258.62,5.7,8404283.0,105659.0,6.788625072274121
Mountain,2014-11-01,2014,215235.0263086481,259.355,5.8,8404283.0,105659.0,6.788625072274121
Mountain,2014-12-01,2014,215967.7615240788,261.975,5.6,8404283.0,105659.0,6.788625072274121
Mountain,2015-01-01,2015,216858.94660876004,263.425,5.7,8513747.0,114443.0,6.60317219308668
Mountain,2015-02-01,2015,217923.32655837387,266.26,5.5,8513747.0,114443.0,6.60317219308668
Mountain,2015-03-01,2015,219169.45063880144,266.275,5.4,8513747.0,114443.0,6.60317219308668
Mountain,2015-04-01,2015,220007.5475641204,268.78499999999997,5.4,8513747.0,114443.0,6.60317219308668
Mountain,2015-05-01,2015,221468.2677988089,271.975,5.6,8513747.0,114443.0,6.60317219308668
Mountain,2015-06-01,2015,222886.32184560777,273.63,5.3,8513747.0,114443.0,6.60317219308668
Mountain,2015-07-01,2015,224433.44746825472,277.615,5.2,8513747.0,114443.0,6.60317219308668
Mountain,2015-08-01,2015,226034.1101271063,276.89,5.1,8513747.0,114443.0,6.60317219308668
Mountain,2015-09-01,2015,227662.0222472413,278.23,5.0,8513747.0,114443.0,6.60317219308668
Mountain,2015-10-01,2015,229165.0068751129,277.65,5.0,8513747.0,114443.0,6.60317219308668
Mountain,2015-11-01,2015,230355.95325854045,282.82000000000005,5.1,8513747.0,114443.0,6.60317219308668
Mountain,2015-12-01,2015,231435.75705100727,280.545,5.0,8513747.0,114443.0,6.60317219308668
Mountain,2016-01-01,2016,232614.4861943938,281.905,4.8,8635329.0,138702.0,6.443549275372647
Mountain,2016-02-01,2016,227964.89261906449,284.82500000000005,4.9,8635329.0,138702.0,6.443549275372647
Mountain,2016-03-01,2016,228934.21836704292,288.055,5.0,8635329.0,138702.0,6.443549275372647
Mountain,2016-04-01,2016,229825.33026528853,290.125,5.1,8635329.0,138702.0,6.443549275372647
Mountain,2016-05-01,2016,230692.76413449997,293.555,4.8,8635329.0,138702.0,6.443549275372647
Mountain,2016-06-01,2016,231639.5793676851,295.135,4.9,8635329.0,138702.0,6.443549275372647
Mountain,2016-07-01,2016,232318.554084241,295.68,4.8,8635329.0,138702.0,6.443549275372647
Mountain,2016-08-01,2016,232854.95388158897,297.385,4.9,8635329.0,138702.0,6.443549275372647
Mountain,2016-09-01,2016,233448.13186011795,298.53999999999996,5.0,8635329.0,138702.0,6.443549275372647
Mountain,2016-10-01,2016,234340.31768536495,301.37,4.9,8635329.0,138702.0,6.443549275372647
Mountain,2016-11-01,2016,235499.78445228504,301.695,4.7,8635329.0,138702.0,6.443549275372647
Mountain,2016-12-01,2016,236765.4387648143,303.435,4.7,8635329.0,138702.0,6.443549275372647
Mountain,2017-01-01,2017,237938.14173654545,303.745,4.7,8803967.0,150150.0,6.45062348312267
Mountain,2017-02-01,2017,239281.27538612505,307.4,4.6,8803967.0,150150.0,6.45062348312267
Mountain,2017-03-01,2017,240677.94414223707,310.625,4.4,8803967.0,150150.0,6.45062348312267
Mountain,2017-04-01,2017,242241.2938740338,313.08000000000004,4.4,8803967.0,150150.0,6.45062348312267
Mountain,2017-05-01,2017,243475.03446820573,316.63,4.4,8803967.0,150150.0,6.45062348312267
Mountain,2017-06-01,2017,244651.34563353597,318.57,4.3,8803967.0,150150.0,6.45062348312267
Mountain,2017-07-01,2017,245716.9010740971,320.315,4.3,8803967.0,150150.0,6.45062348312267
Mountain,2017-08-01,2017,246801.4614743394,321.78999999999996,4.4,8803967.0,150150.0,6.45062348312267
Mountain,2017-09-01,2017,247975.85804145425,323.435,4.3,8803967.0,150150.0,6.45062348312267
Mountain,2017-10-01,2017,249215.8384985249,325.295,4.2,8803967.0,150150.0,6.45062348312267
Mountain,2017-11-01,2017,250551.8034416231,329.42,4.2,8803967.0,150150.0,6.45062348312267
Mountain,2017-12-01,2017,251891.36817556797,329.46500000000003,4.1,8803967.0,150150.0,6.45062348312267
Mountain,2018-01-01,2018,253279.04948931883,332.41499999999996,4.0,9015792.0,155058.0,6.498797782428405
Mountain,2018-02-01,2018,254714.1941322899,335.42499999999995,4.1,9015792.0,155058.0,6.498797782428405
Mountain,2018-03-01,2018,256429.9573813029,339.725,4.0,9015792.0,155058.0,6.498797782428405
Mountain,2018-04-01,2018,258016.40445468877,341.33,4.0,9015792.0,155058.0,6.498797782428405
Mountain,2018-05-01,2018,259616.2799422248,344.66499999999996,3.8,9015792.0,155058.0,6.498797782428405
Mountain,2018-06-01,2018,260934.6161394452,348.985,4.0,9015792.0,155058.0,6.498797782428405
Mountain,2018-07-01,2018,262674.7526009937,348.65,3.8,9015792.0,155058.0,6.498797782428405
Mountain,2018-08-01,2018,264462.20138602675,350.52,3.8,9015792.0,155058.0,6.498797782428405
Mountain,2018-09-01,2018,266292.43959971267,351.93,3.7,9015792.0,155058.0,6.498797782428405
Mountain,2018-10-01,2018,267721.94087354076,352.95,3.8,9015792.0,155058.0,6.498797782428405
Mountain,2018-11-01,2018,269149.05572405306,354.96000000000004,3.8,9015792.0,155058.0,6.498797782428405
Mountain,2018-12-01,2018,270462.96338759875,354.03499999999997,3.9,9015792.0,155058.0,6.498797782428405
Mountain,2019-01-01,2019,271726.58338221145,358.255,4.0,9193014.0,163355.0,6.1099368468837385
Mountain,2019-02-01,2019,273000.117883314,358.88,3.8,9193014.0,163355.0,6.1099368468837385
Mountain,2019-03-01,2019,274533.1983041495,360.815,3.8,9193014.0,163355.0,6.1099368468837385
Mountain,2019-04-01,2019,276216.44426146726,366.91499999999996,3.7,9193014.0,163355.0,6.1099368468837385
Mountain,2019-05-01,2019,277706.0892779652,368.61,3.6,9193014.0,163355.0,6.1099368468837385
Mountain,2019-06-01,2019,279091.62038661825,370.40999999999997,3.6,9193014.0,163355.0,6.1099368468837385
Mountain,2019-07-01,2019,280440.30774620007,373.32,3.7,9193014.0,163355.0,6.1099368468837385
Mountain,2019-08-01,2019,281932.05785280885,373.32,3.6,9193014.0,163355.0,6.1099368468837385
Mountain,2019-09-01,2019,283208.47015698056,376.19,3.5,9193014.0,163355.0,6.1099368468837385
Mountain,2019-10-01,2019,284552.6533660455,377.515,3.6,9193014.0,163355.0,6.1099368468837385
Mountain,2019-11-01,2019,286096.9391955894,379.23,3.6,9193014.0,163355.0,6.1099368468837385
Mountain,2019-12-01,2019,287940.49660959415,383.27,3.6,9193014.0,163355.0,6.1099368468837385
Mountain,2021-01-01,2021,326018.97285902186,442.975,6.4,9643245.0,223785.0,4.92271358172842
Mountain,2021-02-01,2021,331709.8651729018,450.945,6.2,9643245.0,223785.0,4.92271358172842
Mountain,2021-03-01,2021,337975.0140758921,461.40999999999997,6.1,9643245.0,223785.0,4.92271358172842
Mountain,2021-04-01,2021,345109.1382639427,473.245,6.1,9643245.0,223785.0,4.92271358172842
Mountain,2021-05-01,2021,353175.27820678,484.13,5.8,9643245.0,223785.0,4.92271358172842
Mountain,2021-06-01,2021,361377.4159105328,498.03499999999997,5.9,9643245.0,223785.0,4.92271358172842
Mountain,2021-07-01,2021,368762.26196029305,506.68,5.4,9643245.0,223785.0,4.92271358172842
Mountain,2021-08-01,2021,374371.3554590855,515.0,5.1,9643245.0,223785.0,4.92271358172842
Mountain,2021-09-01,2021,378611.4012836478,517.97,4.7,9643245.0,223785.0,4.92271358172842
Mountain,2021-10-01,2021,382672.01670950087,524.085,4.5,9643245.0,223785.0,4.92271358172842
Mountain,2021-11-01,2021,387146.1793327797,531.895,4.1,9643245.0,223785.0,4.92271358172842
Mountain,2021-12-01,2021,391894.4641056715,537.97,3.9,9643245.0,223785.0,4.92271358172842
Mountain,2022-01-01,2022,397463.6321945965,545.2950000000001,4.0,9835739.0,198456.0,5.453619087447878
Mountain,2022-02-01,2022,404058.6883540705,557.4449999999999,3.9,9835739.0,198456.0,5.453619087447878
Mountain,2022-03-01,2022,412147.5744948166,572.605,3.7,9835739.0,198456.0,5.453619087447878
Mountain,2022-04-01,2022,420562.8009764492,581.395,3.7,9835739.0,198456.0,5.453619087447878
Mountain,2022-05-01,2022,427884.8393013002,586.915,3.6,9835739.0,198456.0,5.453619087447878
Mountain,2022-06-01,2022,433250.73055094434,582.365,3.6,9835739.0,198456.0,5.453619087447878
Mountain,2022-07-01,2022,434914.2520790787,575.38,3.5,9835739.0,198456.0,5.453619087447878
Mountain,2022-08-01,2022,433278.9061259339,565.23,3.6,9835739.0,198456.0,5.453619087447878
Mountain,2022-09-01,2022,429285.2486831501,563.1400000000001,3.5,9835739.0,198456.0,5.453619087447878
Mountain,2022-10-01,2022,425831.3378090792,563.86,3.6,9835739.0,198456.0,5.453619087447878
Mountain,2022-11-01,2022,422870.875319804,557.83,3.6,9835739.0,198456.0,5.453619087447878
Mountain,2022-12-01,2022,420390.6213418624,551.79,3.5,9835739.0,198456.0,5.453619087447878
Mountain,2023-01-01,2023,417741.7102507573,553.4200000000001,3.5,10037610.0,174067.0,5.8117699540486045
Mountain,2023-02-01,2023,415665.86002127675,563.59,3.6,10037610.0,174067.0,5.8117699540486045
Mountain,2023-03-01,2023,414524.8874183173,559.76,3.5,10037610.0,174067.0,5.8117699540486045
Mountain,2023-04-01,2023,414861.6116508084,567.5350000000001,3.4,10037610.0,174067.0,5.8117699540486045
Mountain,2023-05-01,2023,416214.25583429815,568.24,3.6,10037610.0,174067.0,5.8117699540486045
Mountain,2023-06-01,2023,418267.5268308023,573.74,3.6,10037610.0,174067.0,5.8117699540486045
Mountain,2023-07-01,2023,420057.2840071387,578.825,3.5,10037610.0,174067.0,5.8117699540486045
Mountain,2023-08-01,2023,421862.89123306616,577.7850000000001,3.7,10037610.0,174067.0,5.8117699540486045
Mountain,2023-09-01,2023,423360.3035265627,582.0899999999999,3.7,10037610.0,174067.0,5.8117699540486045
Mountain,2023-10-01,2023,424513.1004434228,580.97,3.9,10037610.0,174067.0,5.8117699540486045
Mountain,2023-11-01,2023,425161.47668339586,581.0550000000001,3.7,10037610.0,174067.0,5.8117699540486045
Mountain,2023-12-01,2023,425257.4972497126,581.28,3.8,10037610.0,174067.0,5.8117699540486045
Mountain,2024-01-01,2024,425401.51916052337,584.185,3.7,10219141.0,168401.0,5.922959655341639
Mountain,2024-02-01,2024,426271.3289131182,587.315,3.9,10219141.0,168401.0,5.922959655341639
Mountain,2024-03-01,2024,428185.2450585711,592.825,3.9,10219141.0,168401.0,5.922959655341639
Mountain,2024-04-01,2024,430504.9446499839,597.77,3.9,10219141.0,168401.0,5.922959655341639
Mountain,2024-05-01,2024,432203.5460541408,599.1949999999999,3.9,10219141.0,168401.0,5.922959655341639
Mountain,2024-06-01,2024,432736.82303307333,595.565,4.1,10219141.0,168401.0,5.922959655341639
Mountain,2024-07-01,2024,432865.4304420192,597.2249999999999,4.2,10219141.0,168401.0,5.922959655341639
Mountain,2024-08-01,2024,433260.709851987,598.62,4.2,10219141.0,168401.0,5.922959655341639
Mountain,2024-09-01,2024,434382.9668493408,605.94,4.1,10219141.0,168401.0,5.922959655341639
Mountain,2024-10-01,2024,435742.17492107855,601.3,4.1,10219141.0,168401.0,5.922959655341639
Mountain,2024-11-01,2024,436902.3789085567,602.86,4.2,10219141.0,168401.0,5.922959655341639
Mountain,2024-12-01,2024,438077.17750025494,610.24,4.1,10219141.0,168401.0,5.922959655341639
New England,2006-01-01,2006,263494.9025112366,230.675,4.7,5484113.0,46782.0,5.77247672806607
New England,2006-02-01,2006,264301.6825434317,231.13,4.8,5484113.0,46782.0,5.77247672806607
New England,2006-03-01,2006,265019.0989114656,232.245,4.7,5484113.0,46782.0,5.77247672806607
New England,2006-04-01,2006,265675.58815545286,231.57999999999998,4.7,5484113.0,46782.0,5.77247672806607
New England,2006-05-01,2006,266308.0968702057,232.365,4.6,5484113.0,46782.0,5.77247672806607
New England,2006-06-01,2006,266717.2600278119,232.16500000000002,4.6,5484113.0,46782.0,5.77247672806607
New England,2006-07-01,2006,266809.70834315696,231.115,4.7,5484113.0,46782.0,5.77247672806607
New England,2006-08-01,2006,266815.1578752492,230.01999999999998,4.7,5484113.0,46782.0,5.77247672806607
New England,2006-09-01,2006,266750.83120953455,228.66500000000002,4.5,5484113.0,46782.0,5.77247672806607
New England,2006-10-01,2006,266636.72309393046,227.8,4.4,5484113.0,46782.0,5.77247672806607
New England,2006-11-01,2006,266279.69619050965,227.64999999999998,4.5,5484113.0,46782.0,5.77247672806607
New England,2006-12-01,2006,265841.0810609641,225.825,4.4,5484113.0,46782.0,5.77247672806607
New England,2007-01-01,2007,265556.50029024185,226.35,4.6,5470422.0,37532.0,6.6225405638098
New England,2007-02-01,2007,265361.30943418463,225.18,4.5,5470422.0,37532.0,6.6225405638098
New England,2007-03-01,2007,265161.1511947876,227.745,4.4,5470422.0,37532.0,6.6225405638098
New England,2007-04-01,2007,264858.56515094766,228.09,4.5,5470422.0,37532.0,6.6225405638098
New England,2007-05-01,2007,264512.13669400365,228.68,4.4,5470422.0,37532.0,6.6225405638098
New England,2007-06-01,2007,263948.1223558032,226.78,4.6,5470422.0,37532.0,6.6225405638098
New England,2007-07-01,2007,263116.10859552486,225.9,4.7,5470422.0,37532.0,6.6225405638098
New England,2007-08-01,2007,262450.44849678077,226.025,4.6,5470422.0,37532.0,6.6225405638098
New England,2007-09-01,2007,262119.5830365103,223.675,4.7,5470422.0,37532.0,6.6225405638098
New England,2007-10-01,2007,261927.13756964816,222.845,4.7,5470422.0,37532.0,6.6225405638098
New England,2007-11-01,2007,261530.6385072024,220.85,4.7,5470422.0,37532.0,6.6225405638098
New England,2007-12-01,2007,260952.98059949305,220.57,5.0,5470422.0,37532.0,6.6225405638098
New England,2008-01-01,2008,260301.2979567851,218.42,5.0,5493370.0,24454.0,6.1994697688444695
New England,2008-02-01,2008,259557.03650658668,219.505,4.9,5493370.0,24454.0,6.1994697688444695
New England,2008-03-01,2008,258605.32968411327,217.12,5.1,5493370.0,24454.0,6.1994697688444695
New England,2008-04-01,2008,257515.6493603079,216.35500000000002,5.0,5493370.0,24454.0,6.1994697688444695
New England,2008-05-01,2008,256186.0681725738,213.95,5.4,5493370.0,24454.0,6.1994697688444695
New England,2008-06-01,2008,254795.9902560104,214.08999999999997,5.6,5493370.0,24454.0,6.1994697688444695
New England,2008-07-01,2008,253307.40546530337,212.49,5.8,5493370.0,24454.0,6.1994697688444695
New England,2008-08-01,2008,251832.8966260427,210.605,6.1,5493370.0,24454.0,6.1994697688444695
New England,2008-09-01,2008,250238.25184638615,208.735,6.1,5493370.0,24454.0,6.1994697688444695
New England,2008-10-01,2008,248648.1666716563,209.4,6.5,5493370.0,24454.0,6.1994697688444695
New England,2008-11-01,2008,247262.27831635057,205.57,6.8,5493370.0,24454.0,6.1994697688444695
New England,2008-12-01,2008,245995.26765703812,204.66,7.3,5493370.0,24454.0,6.1994697688444695
New England,2009-01-01,2009,244870.94991124465,206.625,7.8,5511097.0,19463.0,6.719299376018987
New England,2009-02-01,2009,243790.11029937156,210.62,8.3,5511097.0,19463.0,6.719299376018987
New England,2009-03-01,2009,242687.6981102543,206.94,8.7,5511097.0,19463.0,6.719299376018987
New England,2009-04-01,2009,241477.98715969396,207.485,9.0,5511097.0,19463.0,6.719299376018987
New England,2009-05-01,2009,240087.86425555707,204.745,9.4,5511097.0,19463.0,6.719299376018987
New England,2009-06-01,2009,238729.7181048217,205.60000000000002,9.5,5511097.0,19463.0,6.719299376018987
New England,2009-07-01,2009,237410.06470608636,205.385,9.5,5511097.0,19463.0,6.719299376018987
New England,2009-08-01,2009,236383.32817729536,203.785,9.6,5511097.0,19463.0,6.719299376018987
New England,2009-09-01,2009,235484.99630514317,203.81,9.8,5511097.0,19463.0,6.719299376018987
New England,2009-10-01,2009,234734.58622117408,203.65,10.0,5511097.0,19463.0,6.719299376018987
New England,2009-11-01,2009,234050.25551867715,203.41500000000002,9.9,5511097.0,19463.0,6.719299376018987
New England,2009-12-01,2009,233529.23821335204,203.12,9.9,5511097.0,19463.0,6.719299376018987
New England,2010-01-01,2010,233183.8288886353,201.47,9.8,5599293.0,20964.0,6.7221260043776985
New England,2010-02-01,2010,233129.2366731432,199.825,9.8,5599293.0,20964.0,6.7221260043776985
New England,2010-03-01,2010,233288.53320218532,201.135,9.9,5599293.0,20964.0,6.7221260043776985
New England,2010-04-01,2010,233728.59630711935,199.995,9.9,5599293.0,20964.0,6.7221260043776985
New England,2010-05-01,2010,234093.9111908515,202.235,9.6,5599293.0,20964.0,6.7221260043776985
New England,2010-06-01,2010,234394.8420635692,202.135,9.4,5599293.0,20964.0,6.7221260043776985
New England,2010-07-01,2010,234374.10970430585,201.07,9.4,5599293.0,20964.0,6.7221260043776985
New England,2010-08-01,2010,234114.62499596816,201.925,9.5,5599293.0,20964.0,6.7221260043776985
